Visiting 2147, was 18446744073709551615 now lower: 1
Visiting 1471, was 61 now lower: 59
Visiting 1358, was 62 now lower: 60
Visiting 1245, was 63 now lower: 61
Visiting 1132, was 64 now lower: 62
Visiting 1019, was 65 now lower: 63
Visiting 1811, was 57 now lower: 55
Visiting 1698, was 58 now lower: 56
Visiting 1585, was 59 now lower: 57
Visiting 1472, was 60 now lower: 58
Visiting 1359, was 61 now lower: 59
Visiting 1246, was 62 now lower: 60
Visiting 1133, was 63 now lower: 61
Visiting 1020, was 64 now lower: 62
Visiting 1812, was 56 now lower: 54
Visiting 1699, was 57 now lower: 55
Visiting 1586, was 58 now lower: 56
Visiting 1473, was 59 now lower: 57
Visiting 1360, was 60 now lower: 58
Visiting 1247, was 61 now lower: 59
Visiting 1134, was 62 now lower: 60
Visiting 1021, was 63 now lower: 61
Visiting 1813, was 55 now lower: 53
Visiting 1700, was 56 now lower: 54
Visiting 1587, was 57 now lower: 55
Visiting 1474, was 58 now lower: 56
Visiting 1361, was 59 now lower: 57
Visiting 1248, was 60 now lower: 58
Visiting 1135, was 61 now lower: 59
Visiting 1022, was 62 now lower: 60
Visiting 1136, was 62 now lower: 60
Visiting 1023, was 63 now lower: 61
Visiting 910, was 64 now lower: 62
Visiting 797, was 65 now lower: 63
Visiting 911, was 65 now lower: 63
Visiting 798, was 66 now lower: 64
Visiting 685, was 67 now lower: 65
Visiting 572, was 68 now lower: 66
Visiting 459, was 69 now lower: 67
Visiting 346, was 70 now lower: 68
Visiting 233, was 71 now lower: 69
Visiting 120, was 72 now lower: 70
Visiting 7, was 73 now lower: 71
Visiting 684, was 66 now lower: 64
Visiting 571, was 67 now lower: 65
Visiting 458, was 68 now lower: 66
Visiting 345, was 69 now lower: 67
Visiting 232, was 70 now lower: 68
Visiting 344, was 70 now lower: 68
Visiting 231, was 71 now lower: 69
Visiting 118, was 72 now lower: 70
Visiting 230, was 72 now lower: 70
Visiting 117, was 73 now lower: 71
Visiting 229, was 73 now lower: 71
Visiting 116, was 74 now lower: 72
Visiting 3, was 75 now lower: 73
Visiting 4, was 74 now lower: 72
Visiting 5, was 73 now lower: 71
Visiting 119, was 71 now lower: 69
Visiting 6, was 72 now lower: 70
Visiting 909, was 63 now lower: 61
Visiting 796, was 64 now lower: 62
Visiting 2266, was 50 now lower: 48
Visiting 2153, was 51 now lower: 49
Visiting 2040, was 52 now lower: 50
Visiting 1927, was 53 now lower: 51
Visiting 1814, was 54 now lower: 52
Visiting 1701, was 55 now lower: 53
Visiting 1588, was 56 now lower: 54
Visiting 1475, was 57 now lower: 55
Visiting 2267, was 49 now lower: 47
Visiting 2154, was 50 now lower: 48
Visiting 2041, was 51 now lower: 49
Visiting 1928, was 52 now lower: 50
Visiting 1815, was 53 now lower: 51
Visiting 1702, was 54 now lower: 52
Visiting 1589, was 55 now lower: 53
Visiting 1476, was 56 now lower: 54
Visiting 4187, was 35 now lower: 33
Visiting 4300, was 36 now lower: 34
Visiting 3735, was 35 now lower: 33
Visiting 3622, was 36 now lower: 34
Visiting 3509, was 37 now lower: 35
Visiting 3621, was 37 now lower: 35
Visiting 3508, was 38 now lower: 36
Visiting 3396, was 38 now lower: 36
Visiting 4186, was 34 now lower: 32
Visiting 4299, was 35 now lower: 33
Visiting 4412, was 36 now lower: 34
Visiting 4525, was 37 now lower: 35
Visiting 4185, was 33 now lower: 31
Visiting 4298, was 34 now lower: 32
Visiting 4411, was 35 now lower: 33
Visiting 4524, was 36 now lower: 34
Visiting 4184, was 32 now lower: 30
Visiting 4297, was 33 now lower: 31
Visiting 4410, was 34 now lower: 32
Visiting 4523, was 35 now lower: 33
Visiting 4183, was 31 now lower: 29
Visiting 4296, was 32 now lower: 30
Visiting 4409, was 33 now lower: 31
Visiting 4522, was 34 now lower: 32
Visiting 4069, was 29 now lower: 27
Visiting 4182, was 30 now lower: 28
Visiting 4295, was 31 now lower: 29
Visiting 4408, was 32 now lower: 30
Visiting 4521, was 33 now lower: 31
Visiting 3166, was 20 now lower: 18
Visiting 3279, was 21 now lower: 19
Visiting 3392, was 22 now lower: 20
Visiting 3280, was 22 now lower: 20
Visiting 3393, was 23 now lower: 21
Visiting 3281, was 23 now lower: 21
Visiting 3168, was 24 now lower: 22
Visiting 3394, was 24 now lower: 22
Visiting 3282, was 24 now lower: 22
Visiting 3169, was 25 now lower: 23
Visiting 3395, was 25 now lower: 23
Visiting 3283, was 25 now lower: 23
Visiting 3170, was 26 now lower: 24
Visiting 3507, was 25 now lower: 23
Visiting 3620, was 26 now lower: 24
Visiting 3733, was 27 now lower: 25
Visiting 3846, was 28 now lower: 26
Visiting 3734, was 28 now lower: 26
Visiting 3847, was 29 now lower: 27
Visiting 3506, was 24 now lower: 22
Visiting 3619, was 25 now lower: 23
Visiting 3732, was 26 now lower: 24
Visiting 3845, was 27 now lower: 25
Visiting 3505, was 23 now lower: 21
Visiting 3618, was 24 now lower: 22
Visiting 3731, was 25 now lower: 23
Visiting 2940, was 16 now lower: 14
Visiting 3053, was 17 now lower: 15
Visiting 2939, was 17 now lower: 15
Visiting 3052, was 18 now lower: 16
Visiting 3165, was 19 now lower: 17
Visiting 3278, was 20 now lower: 18
Visiting 3391, was 21 now lower: 19
Visiting 3504, was 22 now lower: 20
Visiting 3617, was 23 now lower: 21
Visiting 3730, was 24 now lower: 22
Visiting 3843, was 25 now lower: 23
Visiting 3956, was 26 now lower: 24
Visiting 3844, was 26 now lower: 24
Visiting 3957, was 27 now lower: 25
Visiting 4070, was 28 now lower: 26
Visiting 3958, was 28 now lower: 26
Visiting 4071, was 29 now lower: 27
Visiting 3959, was 29 now lower: 27
Visiting 4072, was 30 now lower: 28
Visiting 3960, was 30 now lower: 28
Visiting 4073, was 31 now lower: 29
Visiting 3961, was 31 now lower: 29
Visiting 3848, was 32 now lower: 30
Visiting 4074, was 32 now lower: 30
Visiting 3962, was 32 now lower: 30
Visiting 3849, was 33 now lower: 31
Visiting 4075, was 33 now lower: 31
Visiting 4188, was 34 now lower: 32
Visiting 4301, was 35 now lower: 33
Visiting 3736, was 34 now lower: 32
Visiting 3623, was 35 now lower: 33
Visiting 3510, was 36 now lower: 34
Visiting 3397, was 37 now lower: 35
Visiting 3284, was 38 now lower: 36
Visiting 3171, was 39 now lower: 37
Visiting 3058, was 40 now lower: 38
Visiting 2945, was 41 now lower: 39
Visiting 3057, was 41 now lower: 39
Visiting 2944, was 42 now lower: 40
Visiting 3056, was 42 now lower: 40
Visiting 2943, was 43 now lower: 41
Visiting 3055, was 43 now lower: 41
Visiting 2942, was 44 now lower: 42
Visiting 2832, was 42 now lower: 40
Visiting 2719, was 43 now lower: 41
Visiting 2606, was 44 now lower: 42
Visiting 2493, was 45 now lower: 43
Visiting 2380, was 46 now lower: 44
Visiting 2492, was 46 now lower: 44
Visiting 2379, was 47 now lower: 45
Visiting 2491, was 47 now lower: 45
Visiting 2378, was 48 now lower: 46
Visiting 2265, was 49 now lower: 47
Visiting 2152, was 50 now lower: 48
Visiting 2039, was 51 now lower: 49
Visiting 1926, was 52 now lower: 50
Visiting 2038, was 52 now lower: 50
Visiting 1925, was 53 now lower: 51
Visiting 2037, was 53 now lower: 51
Visiting 1924, was 54 now lower: 52
Visiting 2150, was 54 now lower: 52
Visiting 2036, was 54 now lower: 52
Visiting 1923, was 55 now lower: 53
Visiting 2149, was 55 now lower: 53
Visiting 2035, was 55 now lower: 53
Visiting 1922, was 56 now lower: 54
Visiting 1809, was 57 now lower: 55
Visiting 1696, was 58 now lower: 56
Visiting 1583, was 59 now lower: 57
Visiting 1470, was 60 now lower: 58
Visiting 1357, was 61 now lower: 59
Visiting 1244, was 62 now lower: 60
Visiting 1131, was 63 now lower: 61
Visiting 1018, was 64 now lower: 62
Visiting 905, was 65 now lower: 63
Visiting 792, was 66 now lower: 64
Visiting 906, was 66 now lower: 64
Visiting 793, was 67 now lower: 65
Visiting 907, was 67 now lower: 65
Visiting 794, was 68 now lower: 66
Visiting 908, was 68 now lower: 66
Visiting 795, was 69 now lower: 67
Visiting 682, was 70 now lower: 68
Visiting 569, was 71 now lower: 69
Visiting 683, was 71 now lower: 69
Visiting 570, was 72 now lower: 70
Visiting 457, was 73 now lower: 71
Visiting 456, was 72 now lower: 70
Visiting 343, was 73 now lower: 71
Visiting 681, was 69 now lower: 67
Visiting 568, was 70 now lower: 68
Visiting 455, was 71 now lower: 69
Visiting 342, was 72 now lower: 70
Visiting 680, was 68 now lower: 66
Visiting 567, was 69 now lower: 67
Visiting 454, was 70 now lower: 68
Visiting 341, was 71 now lower: 69
Visiting 679, was 67 now lower: 65
Visiting 566, was 68 now lower: 66
Visiting 453, was 69 now lower: 67
Visiting 340, was 70 now lower: 68
Visiting 227, was 71 now lower: 69
Visiting 114, was 72 now lower: 70
Visiting 228, was 72 now lower: 70
Visiting 115, was 73 now lower: 71
Visiting 2, was 74 now lower: 72
Visiting 1, was 73 now lower: 71
Visiting 1810, was 56 now lower: 54
Visiting 1697, was 57 now lower: 55
Visiting 1584, was 58 now lower: 56
Visiting 1471, was 59 now lower: 57
Visiting 1358, was 60 now lower: 58
Visiting 1245, was 61 now lower: 59
Visiting 1132, was 62 now lower: 60
Visiting 1019, was 63 now lower: 61
Visiting 1811, was 55 now lower: 53
Visiting 1698, was 56 now lower: 54
Visiting 1585, was 57 now lower: 55
Visiting 1472, was 58 now lower: 56
Visiting 1359, was 59 now lower: 57
Visiting 1246, was 60 now lower: 58
Visiting 1133, was 61 now lower: 59
Visiting 1020, was 62 now lower: 60
Visiting 1812, was 54 now lower: 52
Visiting 1699, was 55 now lower: 53
Visiting 1586, was 56 now lower: 54
Visiting 1473, was 57 now lower: 55
Visiting 1360, was 58 now lower: 56
Visiting 1247, was 59 now lower: 57
Visiting 1134, was 60 now lower: 58
Visiting 1021, was 61 now lower: 59
Visiting 1813, was 53 now lower: 51
Visiting 1700, was 54 now lower: 52
Visiting 1587, was 55 now lower: 53
Visiting 1474, was 56 now lower: 54
Visiting 1361, was 57 now lower: 55
Visiting 1248, was 58 now lower: 56
Visiting 1135, was 59 now lower: 57
Visiting 1022, was 60 now lower: 58
Visiting 1136, was 60 now lower: 58
Visiting 1023, was 61 now lower: 59
Visiting 910, was 62 now lower: 60
Visiting 797, was 63 now lower: 61
Visiting 911, was 63 now lower: 61
Visiting 798, was 64 now lower: 62
Visiting 685, was 65 now lower: 63
Visiting 572, was 66 now lower: 64
Visiting 459, was 67 now lower: 65
Visiting 346, was 68 now lower: 66
Visiting 233, was 69 now lower: 67
Visiting 120, was 70 now lower: 68
Visiting 7, was 71 now lower: 69
Visiting 684, was 64 now lower: 62
Visiting 571, was 65 now lower: 63
Visiting 458, was 66 now lower: 64
Visiting 345, was 67 now lower: 65
Visiting 232, was 68 now lower: 66
Visiting 344, was 68 now lower: 66
Visiting 231, was 69 now lower: 67
Visiting 118, was 70 now lower: 68
Visiting 230, was 70 now lower: 68
Visiting 117, was 71 now lower: 69
Visiting 229, was 71 now lower: 69
Visiting 116, was 72 now lower: 70
Visiting 3, was 73 now lower: 71
Visiting 4, was 72 now lower: 70
Visiting 5, was 71 now lower: 69
Visiting 119, was 69 now lower: 67
Visiting 6, was 70 now lower: 68
Visiting 909, was 61 now lower: 59
Visiting 796, was 62 now lower: 60
Visiting 2266, was 48 now lower: 46
Visiting 2153, was 49 now lower: 47
Visiting 2040, was 50 now lower: 48
Visiting 1927, was 51 now lower: 49
Visiting 1814, was 52 now lower: 50
Visiting 1701, was 53 now lower: 51
Visiting 1588, was 54 now lower: 52
Visiting 1475, was 55 now lower: 53
Visiting 2267, was 47 now lower: 45
Visiting 2154, was 48 now lower: 46
Visiting 2041, was 49 now lower: 47
Visiting 1928, was 50 now lower: 48
Visiting 1815, was 51 now lower: 49
Visiting 1702, was 52 now lower: 50
Visiting 1589, was 53 now lower: 51
Visiting 1476, was 54 now lower: 52
Visiting 4187, was 33 now lower: 31
Visiting 4300, was 34 now lower: 32
Visiting 3735, was 33 now lower: 31
Visiting 3622, was 34 now lower: 32
Visiting 3509, was 35 now lower: 33
Visiting 3621, was 35 now lower: 33
Visiting 3508, was 36 now lower: 34
Visiting 3396, was 36 now lower: 34
Visiting 4186, was 32 now lower: 30
Visiting 4299, was 33 now lower: 31
Visiting 4412, was 34 now lower: 32
Visiting 4525, was 35 now lower: 33
Visiting 4185, was 31 now lower: 29
Visiting 4298, was 32 now lower: 30
Visiting 4411, was 33 now lower: 31
Visiting 4524, was 34 now lower: 32
Visiting 4184, was 30 now lower: 28
Visiting 4297, was 31 now lower: 29
Visiting 4410, was 32 now lower: 30
Visiting 4523, was 33 now lower: 31
Visiting 4183, was 29 now lower: 27
Visiting 4296, was 30 now lower: 28
Visiting 4409, was 31 now lower: 29
Visiting 4522, was 32 now lower: 30
Visiting 4069, was 27 now lower: 25
Visiting 4182, was 28 now lower: 26
Visiting 4295, was 29 now lower: 27
Visiting 4408, was 30 now lower: 28
Visiting 4521, was 31 now lower: 29
Visiting 3166, was 18 now lower: 16
Visiting 3279, was 19 now lower: 17
Visiting 3392, was 20 now lower: 18
Visiting 3280, was 20 now lower: 18
Visiting 3393, was 21 now lower: 19
Visiting 3281, was 21 now lower: 19
Visiting 3168, was 22 now lower: 20
Visiting 3394, was 22 now lower: 20
Visiting 3282, was 22 now lower: 20
Visiting 3169, was 23 now lower: 21
Visiting 3395, was 23 now lower: 21
Visiting 3283, was 23 now lower: 21
Visiting 3170, was 24 now lower: 22
Visiting 3507, was 23 now lower: 21
Visiting 3620, was 24 now lower: 22
Visiting 3733, was 25 now lower: 23
Visiting 3846, was 26 now lower: 24
Visiting 3734, was 26 now lower: 24
Visiting 3847, was 27 now lower: 25
Visiting 3506, was 22 now lower: 20
Visiting 3619, was 23 now lower: 21
Visiting 3732, was 24 now lower: 22
Visiting 3845, was 25 now lower: 23
Visiting 3505, was 21 now lower: 19
Visiting 3618, was 22 now lower: 20
Visiting 3731, was 23 now lower: 21
Visiting 2939, was 15 now lower: 13
Visiting 3052, was 16 now lower: 14
Visiting 3165, was 17 now lower: 15
Visiting 3278, was 18 now lower: 16
Visiting 3391, was 19 now lower: 17
Visiting 3504, was 20 now lower: 18
Visiting 3617, was 21 now lower: 19
Visiting 3730, was 22 now lower: 20
Visiting 3843, was 23 now lower: 21
Visiting 3956, was 24 now lower: 22
Visiting 3844, was 24 now lower: 22
Visiting 3957, was 25 now lower: 23
Visiting 4070, was 26 now lower: 24
Visiting 3958, was 26 now lower: 24
Visiting 4071, was 27 now lower: 25
Visiting 3959, was 27 now lower: 25
Visiting 4072, was 28 now lower: 26
Visiting 3960, was 28 now lower: 26
Visiting 4073, was 29 now lower: 27
Visiting 3961, was 29 now lower: 27
Visiting 3848, was 30 now lower: 28
Visiting 4074, was 30 now lower: 28
Visiting 3962, was 30 now lower: 28
Visiting 3849, was 31 now lower: 29
Visiting 4075, was 31 now lower: 29
Visiting 4188, was 32 now lower: 30
Visiting 4301, was 33 now lower: 31
Visiting 3736, was 32 now lower: 30
Visiting 3623, was 33 now lower: 31
Visiting 3510, was 34 now lower: 32
Visiting 3397, was 35 now lower: 33
Visiting 3284, was 36 now lower: 34
Visiting 3171, was 37 now lower: 35
Visiting 3058, was 38 now lower: 36
Visiting 2945, was 39 now lower: 37
Visiting 3057, was 39 now lower: 37
Visiting 2944, was 40 now lower: 38
Visiting 3056, was 40 now lower: 38
Visiting 2943, was 41 now lower: 39
Visiting 3055, was 41 now lower: 39
Visiting 2942, was 42 now lower: 40
Visiting 2832, was 40 now lower: 38
Visiting 2719, was 41 now lower: 39
Visiting 2606, was 42 now lower: 40
Visiting 2493, was 43 now lower: 41
Visiting 2380, was 44 now lower: 42
Visiting 2492, was 44 now lower: 42
Visiting 2379, was 45 now lower: 43
Visiting 2491, was 45 now lower: 43
Visiting 2378, was 46 now lower: 44
Visiting 2265, was 47 now lower: 45
Visiting 2152, was 48 now lower: 46
Visiting 2039, was 49 now lower: 47
Visiting 1926, was 50 now lower: 48
Visiting 2038, was 50 now lower: 48
Visiting 1925, was 51 now lower: 49
Visiting 2037, was 51 now lower: 49
Visiting 1924, was 52 now lower: 50
Visiting 2150, was 52 now lower: 50
Visiting 2036, was 52 now lower: 50
Visiting 1923, was 53 now lower: 51
Visiting 2149, was 53 now lower: 51
Visiting 2035, was 53 now lower: 51
Visiting 1922, was 54 now lower: 52
Visiting 1809, was 55 now lower: 53
Visiting 1696, was 56 now lower: 54
Visiting 1583, was 57 now lower: 55
Visiting 1470, was 58 now lower: 56
Visiting 1357, was 59 now lower: 57
Visiting 1244, was 60 now lower: 58
Visiting 1131, was 61 now lower: 59
Visiting 1018, was 62 now lower: 60
Visiting 905, was 63 now lower: 61
Visiting 792, was 64 now lower: 62
Visiting 906, was 64 now lower: 62
Visiting 793, was 65 now lower: 63
Visiting 907, was 65 now lower: 63
Visiting 794, was 66 now lower: 64
Visiting 908, was 66 now lower: 64
Visiting 795, was 67 now lower: 65
Visiting 682, was 68 now lower: 66
Visiting 569, was 69 now lower: 67
Visiting 683, was 69 now lower: 67
Visiting 570, was 70 now lower: 68
Visiting 457, was 71 now lower: 69
Visiting 456, was 70 now lower: 68
Visiting 343, was 71 now lower: 69
Visiting 681, was 67 now lower: 65
Visiting 568, was 68 now lower: 66
Visiting 455, was 69 now lower: 67
Visiting 342, was 70 now lower: 68
Visiting 680, was 66 now lower: 64
Visiting 567, was 67 now lower: 65
Visiting 454, was 68 now lower: 66
Visiting 341, was 69 now lower: 67
Visiting 679, was 65 now lower: 63
Visiting 566, was 66 now lower: 64
Visiting 453, was 67 now lower: 65
Visiting 340, was 68 now lower: 66
Visiting 227, was 69 now lower: 67
Visiting 114, was 70 now lower: 68
Visiting 228, was 70 now lower: 68
Visiting 115, was 71 now lower: 69
Visiting 2, was 72 now lower: 70
Visiting 1, was 71 now lower: 69
Visiting 1810, was 54 now lower: 52
Visiting 1697, was 55 now lower: 53
Visiting 1584, was 56 now lower: 54
Visiting 1471, was 57 now lower: 55
Visiting 1358, was 58 now lower: 56
Visiting 1245, was 59 now lower: 57
Visiting 1132, was 60 now lower: 58
Visiting 1019, was 61 now lower: 59
Visiting 1811, was 53 now lower: 51
Visiting 1698, was 54 now lower: 52
Visiting 1585, was 55 now lower: 53
Visiting 1472, was 56 now lower: 54
Visiting 1359, was 57 now lower: 55
Visiting 1246, was 58 now lower: 56
Visiting 1133, was 59 now lower: 57
Visiting 1020, was 60 now lower: 58
Visiting 1812, was 52 now lower: 50
Visiting 1699, was 53 now lower: 51
Visiting 1586, was 54 now lower: 52
Visiting 1473, was 55 now lower: 53
Visiting 1360, was 56 now lower: 54
Visiting 1247, was 57 now lower: 55
Visiting 1134, was 58 now lower: 56
Visiting 1021, was 59 now lower: 57
Visiting 1813, was 51 now lower: 49
Visiting 1700, was 52 now lower: 50
Visiting 1587, was 53 now lower: 51
Visiting 1474, was 54 now lower: 52
Visiting 1361, was 55 now lower: 53
Visiting 1248, was 56 now lower: 54
Visiting 1135, was 57 now lower: 55
Visiting 1022, was 58 now lower: 56
Visiting 1136, was 58 now lower: 56
Visiting 1023, was 59 now lower: 57
Visiting 910, was 60 now lower: 58
Visiting 797, was 61 now lower: 59
Visiting 911, was 61 now lower: 59
Visiting 798, was 62 now lower: 60
Visiting 685, was 63 now lower: 61
Visiting 572, was 64 now lower: 62
Visiting 459, was 65 now lower: 63
Visiting 346, was 66 now lower: 64
Visiting 233, was 67 now lower: 65
Visiting 120, was 68 now lower: 66
Visiting 7, was 69 now lower: 67
Visiting 684, was 62 now lower: 60
Visiting 571, was 63 now lower: 61
Visiting 458, was 64 now lower: 62
Visiting 345, was 65 now lower: 63
Visiting 232, was 66 now lower: 64
Visiting 344, was 66 now lower: 64
Visiting 231, was 67 now lower: 65
Visiting 118, was 68 now lower: 66
Visiting 230, was 68 now lower: 66
Visiting 117, was 69 now lower: 67
Visiting 229, was 69 now lower: 67
Visiting 116, was 70 now lower: 68
Visiting 3, was 71 now lower: 69
Visiting 4, was 70 now lower: 68
Visiting 5, was 69 now lower: 67
Visiting 119, was 67 now lower: 65
Visiting 6, was 68 now lower: 66
Visiting 909, was 59 now lower: 57
Visiting 796, was 60 now lower: 58
Visiting 2266, was 46 now lower: 44
Visiting 2153, was 47 now lower: 45
Visiting 2040, was 48 now lower: 46
Visiting 1927, was 49 now lower: 47
Visiting 1814, was 50 now lower: 48
Visiting 1701, was 51 now lower: 49
Visiting 1588, was 52 now lower: 50
Visiting 1475, was 53 now lower: 51
Visiting 2267, was 45 now lower: 43
Visiting 2154, was 46 now lower: 44
Visiting 2041, was 47 now lower: 45
Visiting 1928, was 48 now lower: 46
Visiting 1815, was 49 now lower: 47
Visiting 1702, was 50 now lower: 48
Visiting 1589, was 51 now lower: 49
Visiting 1476, was 52 now lower: 50
Visiting 4187, was 31 now lower: 29
Visiting 4300, was 32 now lower: 30
Visiting 3735, was 31 now lower: 29
Visiting 3622, was 32 now lower: 30
Visiting 3509, was 33 now lower: 31
Visiting 3621, was 33 now lower: 31
Visiting 3508, was 34 now lower: 32
Visiting 3396, was 34 now lower: 32
Visiting 4186, was 30 now lower: 28
Visiting 4299, was 31 now lower: 29
Visiting 4412, was 32 now lower: 30
Visiting 4525, was 33 now lower: 31
Visiting 4185, was 29 now lower: 27
Visiting 4298, was 30 now lower: 28
Visiting 4411, was 31 now lower: 29
Visiting 4524, was 32 now lower: 30
Visiting 4184, was 28 now lower: 26
Visiting 4297, was 29 now lower: 27
Visiting 4410, was 30 now lower: 28
Visiting 4523, was 31 now lower: 29
Visiting 4183, was 27 now lower: 25
Visiting 4296, was 28 now lower: 26
Visiting 4409, was 29 now lower: 27
Visiting 4522, was 30 now lower: 28
Visiting 4069, was 25 now lower: 23
Visiting 4182, was 26 now lower: 24
Visiting 4295, was 27 now lower: 25
Visiting 4408, was 28 now lower: 26
Visiting 4521, was 29 now lower: 27
Visiting 2714, was 12 now lower: 10
Visiting 2827, was 13 now lower: 11
Visiting 2715, was 13 now lower: 11
Visiting 2828, was 14 now lower: 12
Visiting 2716, was 14 now lower: 12
Visiting 2829, was 15 now lower: 13
Visiting 2717, was 15 now lower: 13
Visiting 2604, was 16 now lower: 14
Visiting 2830, was 16 now lower: 14
Visiting 2718, was 16 now lower: 14
Visiting 2605, was 17 now lower: 15
Visiting 2831, was 17 now lower: 15
Visiting 2941, was 15 now lower: 13
Visiting 3054, was 16 now lower: 14
Visiting 2940, was 14 now lower: 12
Visiting 3053, was 15 now lower: 13
Visiting 3166, was 16 now lower: 14
Visiting 3279, was 17 now lower: 15
Visiting 3392, was 18 now lower: 16
Visiting 3280, was 18 now lower: 16
Visiting 3393, was 19 now lower: 17
Visiting 3281, was 19 now lower: 17
Visiting 3168, was 20 now lower: 18
Visiting 3394, was 20 now lower: 18
Visiting 3282, was 20 now lower: 18
Visiting 3169, was 21 now lower: 19
Visiting 3395, was 21 now lower: 19
Visiting 3283, was 21 now lower: 19
Visiting 3170, was 22 now lower: 20
Visiting 3507, was 21 now lower: 19
Visiting 3620, was 22 now lower: 20
Visiting 3733, was 23 now lower: 21
Visiting 3846, was 24 now lower: 22
Visiting 3734, was 24 now lower: 22
Visiting 3847, was 25 now lower: 23
Visiting 3506, was 20 now lower: 18
Visiting 3619, was 21 now lower: 19
Visiting 3732, was 22 now lower: 20
Visiting 3845, was 23 now lower: 21
Visiting 3505, was 19 now lower: 17
Visiting 3618, was 20 now lower: 18
Visiting 3731, was 21 now lower: 19
Visiting 2715, was 11 now lower: 9
Visiting 2828, was 12 now lower: 10
Visiting 2716, was 12 now lower: 10
Visiting 2829, was 13 now lower: 11
Visiting 2717, was 13 now lower: 11
Visiting 2604, was 14 now lower: 12
Visiting 2830, was 14 now lower: 12
Visiting 2718, was 14 now lower: 12
Visiting 2605, was 15 now lower: 13
Visiting 2831, was 15 now lower: 13
Visiting 2941, was 13 now lower: 11
Visiting 3054, was 14 now lower: 12
Visiting 2716, was 10 now lower: 8
Visiting 2604, was 12 now lower: 8
Visiting 2717, was 11 now lower: 9
Visiting 2605, was 13 now lower: 9
Visiting 2718, was 12 now lower: 10
Visiting 2831, was 13 now lower: 11
Visiting 2830, was 12 now lower: 10
Visiting 2829, was 11 now lower: 9
Visiting 2489, was 7 now lower: 5
Visiting 2602, was 8 now lower: 6
Visiting 2488, was 8 now lower: 6
Visiting 2601, was 9 now lower: 7
Visiting 2487, was 9 now lower: 7
Visiting 2600, was 10 now lower: 8
Visiting 2713, was 11 now lower: 9
Visiting 2826, was 12 now lower: 10
Visiting 2939, was 13 now lower: 11
Visiting 3052, was 14 now lower: 12
Visiting 3165, was 15 now lower: 13
Visiting 3278, was 16 now lower: 14
Visiting 3391, was 17 now lower: 15
Visiting 3504, was 18 now lower: 16
Visiting 3617, was 19 now lower: 17
Visiting 3730, was 20 now lower: 18
Visiting 3843, was 21 now lower: 19
Visiting 3956, was 22 now lower: 20
Visiting 3844, was 22 now lower: 20
Visiting 3957, was 23 now lower: 21
Visiting 4070, was 24 now lower: 22
Visiting 3958, was 24 now lower: 22
Visiting 4071, was 25 now lower: 23
Visiting 3959, was 25 now lower: 23
Visiting 4072, was 26 now lower: 24
Visiting 3960, was 26 now lower: 24
Visiting 4073, was 27 now lower: 25
Visiting 3961, was 27 now lower: 25
Visiting 3848, was 28 now lower: 26
Visiting 4074, was 28 now lower: 26
Visiting 3962, was 28 now lower: 26
Visiting 3849, was 29 now lower: 27
Visiting 4075, was 29 now lower: 27
Visiting 4188, was 30 now lower: 28
Visiting 4301, was 31 now lower: 29
Visiting 3736, was 30 now lower: 28
Visiting 3623, was 31 now lower: 29
Visiting 3510, was 32 now lower: 30
Visiting 3397, was 33 now lower: 31
Visiting 3284, was 34 now lower: 32
Visiting 3171, was 35 now lower: 33
Visiting 3058, was 36 now lower: 34
Visiting 2945, was 37 now lower: 35
Visiting 3057, was 37 now lower: 35
Visiting 2944, was 38 now lower: 36
Visiting 3056, was 38 now lower: 36
Visiting 2943, was 39 now lower: 37
Visiting 3055, was 39 now lower: 37
Visiting 2942, was 40 now lower: 38
Visiting 2832, was 38 now lower: 36
Visiting 2719, was 39 now lower: 37
Visiting 2606, was 40 now lower: 38
Visiting 2493, was 41 now lower: 39
Visiting 2380, was 42 now lower: 40
Visiting 2492, was 42 now lower: 40
Visiting 2379, was 43 now lower: 41
Visiting 2491, was 43 now lower: 41
Visiting 2378, was 44 now lower: 42
Visiting 2265, was 45 now lower: 43
Visiting 2152, was 46 now lower: 44
Visiting 2039, was 47 now lower: 45
Visiting 1926, was 48 now lower: 46
Visiting 2038, was 48 now lower: 46
Visiting 1925, was 49 now lower: 47
Visiting 2037, was 49 now lower: 47
Visiting 1924, was 50 now lower: 48
Visiting 2150, was 50 now lower: 48
Visiting 2036, was 50 now lower: 48
Visiting 1923, was 51 now lower: 49
Visiting 2149, was 51 now lower: 49
Visiting 2035, was 51 now lower: 49
Visiting 1922, was 52 now lower: 50
Visiting 1809, was 53 now lower: 51
Visiting 1696, was 54 now lower: 52
Visiting 1583, was 55 now lower: 53
Visiting 1470, was 56 now lower: 54
Visiting 1357, was 57 now lower: 55
Visiting 1244, was 58 now lower: 56
Visiting 1131, was 59 now lower: 57
Visiting 1018, was 60 now lower: 58
Visiting 905, was 61 now lower: 59
Visiting 792, was 62 now lower: 60
Visiting 906, was 62 now lower: 60
Visiting 793, was 63 now lower: 61
Visiting 907, was 63 now lower: 61
Visiting 794, was 64 now lower: 62
Visiting 908, was 64 now lower: 62
Visiting 795, was 65 now lower: 63
Visiting 682, was 66 now lower: 64
Visiting 569, was 67 now lower: 65
Visiting 683, was 67 now lower: 65
Visiting 570, was 68 now lower: 66
Visiting 457, was 69 now lower: 67
Visiting 456, was 68 now lower: 66
